datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,source,aqi,risk_category,hour,day_of_week,is_weekend,month,hour_sin,hour_cos,dow_sin,dow_cos,season_autumn,season_spring,season_summer,season_winter,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,temperature_2m_roll_24h_mean,temperature_2m_roll_24h_std,temperature_2m_roll_7d_mean,temperature_2m_roll_7d_std,relative_humidity_2m_roll_24h_mean,relative_humidity_2m_roll_24h_std,relative_humidity_2m_roll_7d_mean,relative_humidity_2m_roll_7d_std,surface_pressure_roll_24h_mean,surface_pressure_roll_24h_std,surface_pressure_roll_7d_mean,surface_pressure_roll_7d_std,wind_speed_10m_roll_24h_mean,wind_speed_10m_roll_24h_std,wind_speed_10m_roll_7d_mean,wind_speed_10m_roll_7d_std,precipitation_roll_24h_mean,precipitation_roll_24h_std,precipitation_roll_7d_mean,precipitation_roll_7d_std,pm25_roll_24h_mean,pm25_roll_24h_std,pm25_roll_7d_mean,pm25_roll_7d_std,pm25_lag_24h,temperature_2m_lag_24h,relative_humidity_2m_lag_24h,surface_pressure_lag_24h,wind_speed_10m_lag_24h,precipitation_lag_24h
2026-05-18 19:00:00,13.5,82.0,1027.7,9.0,147.0,0.0,3.3,openaq_ground,13.75,Good,19,0,0,5,-0.9659258262890684,0.2588190451025203,0.0,1.0,False,True,False,False,False,True,False,False,12.174999999999999,2.4290363091777225,12.761904761904763,2.4335924880846864,78.45833333333333,5.012845817338626,80.68452380952381,9.276936749838741,1029.0791666666667,1.035869375089705,1025.925,5.8757876271663845,8.975,2.3127717231663967,9.252380952380953,2.7097506874504225,0.0,0.0,0.06369047619047619,0.22677789794990127,2.3916666666666666,2.042465829987551,2.5814523809523813,2.254504460793274,1.0,13.4,78.0,1029.2,10.1,0.0
2026-05-18 20:00:00,13.0,82.0,1027.8,9.3,144.0,0.0,3.35,openaq_ground,13.958333333333334,Good,20,0,0,5,-0.8660254037844386,0.5000000000000001,0.0,1.0,False,True,False,False,False,True,False,False,12.179166666666667,2.4304193888702597,12.751785714285715,2.429015552154877,78.58333333333333,5.064082102043308,80.6547619047619,9.264566517508712,1029.0125,1.065389293993471,1025.9970238095239,5.823629602573767,8.9625,2.310055994051221,9.254761904761905,2.7096149388102955,0.0,0.0,0.06071428571428571,0.2242848152630314,2.4270833333333335,2.051774373489983,2.5954404761904764,2.2519223890458475,2.5,12.9,79.0,1029.4,9.6,0.0
2026-05-18 21:00:00,12.7,81.0,1028.0,8.6,143.0,0.0,2.3,openaq_ground,9.583333333333334,Good,21,0,0,5,-0.7071067811865477,0.7071067811865474,0.0,1.0,False,True,False,False,False,False,False,True,12.179166666666667,2.4304193888702597,12.741071428571429,2.4252249814063576,78.66666666666667,5.087637759414277,80.61904761904762,9.25151518505357,1028.9416666666668,1.0741697164042001,1026.067857142857,5.774695174876689,8.991666666666667,2.3004567914384237,9.248809523809523,2.7099503518716683,0.0,0.0,0.05833333333333333,0.22277957384588842,2.497916666666667,2.014970016319532,2.6031785714285713,2.248638427371772,0.6000000000000001,12.7,79.0,1029.7,7.9,0.0
2026-05-18 22:00:00,12.3,82.0,1028.1,7.4,154.0,0.0,1.1,openaq_ground,4.583333333333334,Good,22,0,0,5,-0.5000000000000004,0.8660254037844384,0.0,1.0,False,True,False,False,False,False,False,True,12.179166666666667,2.4304193888702597,12.729166666666666,2.422433926394218,78.66666666666667,5.087637759414277,80.58928571428571,9.238898732324273,1028.8708333333334,1.0711550720299428,1026.1375,5.727762910955109,8.908333333333333,2.3211535113361634,9.226785714285715,2.7098505872655982,0.0,0.0,0.055952380952380955,0.22123831704392982,2.529166666666667,1.9858147307660912,2.6037738095238097,2.2482247055233335,0.35,12.3,82.0,1029.8,9.4,0.0
2026-05-18 23:00:00,11.7,86.0,1027.9,8.0,166.0,0.0,1.6,openaq_ground,6.666666666666668,Good,23,0,0,5,-0.25881904510252157,0.9659258262890681,0.0,1.0,False,True,False,False,False,False,False,True,12.170833333333333,2.4317607088130444,12.71607142857143,2.4220130776199413,78.66666666666667,5.087637759414277,80.56547619047619,9.219635308459205,1028.7791666666667,1.0554122073701038,1026.205357142857,5.68023423368885,8.795833333333334,2.2958334977247685,9.204761904761906,2.7046601947968507,0.0,0.0,0.050595238095238096,0.211353500686975,2.591666666666667,1.928824076695603,2.607345238095238,2.2461373645630243,0.1,11.9,86.0,1030.1,10.7,0.0
2026-05-19 00:00:00,10.6,91.0,1027.5,9.9,168.0,0.0,1.05,openaq_ground,4.375000000000001,Good,0,1,0,5,0.0,1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,12.137500000000001,2.448213634468891,12.700595238095238,2.427203536755965,78.91666666666667,5.53971170703898,80.54761904761905,9.196334549559433,1028.675,1.053049402168668,1026.2708333333333,5.63087462140984,8.733333333333333,2.2416350140537284,9.185714285714287,2.688282084265926,0.0,0.0,0.04523809523809523,0.20083941325673554,2.6333333333333333,1.8817583513176417,2.60675,2.2465390955721403,0.05,11.4,85.0,1030.0,11.4,0.0
2026-05-19 01:00:00,10.4,91.0,1027.4,10.8,162.0,0.0,0.6000000000000001,openaq_ground,2.5000000000000004,Good,1,1,0,5,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,12.1,2.4684090986423297,12.683928571428572,2.433359235403048,79.375,6.063522437315548,80.5297619047619,9.172939632411111,1028.5666666666666,1.0445163917732876,1026.3351190476192,5.581236099016954,8.691666666666666,2.1908736924413637,9.177380952380952,2.681042392260169,0.0,0.0,0.03928571428571428,0.18669380429238924,2.6583333333333337,1.8489519161962713,2.5885952380952384,2.2503784559972724,0.0,11.3,80.0,1030.0,11.8,0.0
2026-05-19 02:00:00,10.6,89.0,1027.1,10.6,161.0,0.0,0.7,openaq_ground,2.9166666666666665,Good,2,1,0,5,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,12.091666666666667,2.4733214187765964,12.66904761904762,2.438438500572312,79.83333333333333,6.363391676078969,80.5,9.137014279299384,1028.4541666666667,1.0512845833986846,1026.3999999999999,5.525791459829692,8.658333333333333,2.153645376053557,9.166071428571428,2.6709309049578693,0.0,0.0,0.02976190476190475,0.14208015103633367,2.68125,1.8196877718324613,2.569547619047619,2.2527534592511245,0.15,10.8,78.0,1029.8,11.4,0.0
2026-05-19 03:00:00,10.6,89.0,1026.9,10.8,165.0,0.0,0.75,openaq_ground,3.125,Good,3,1,0,5,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,12.108333333333333,2.461338742594459,12.655357142857142,2.443585245847244,80.25,6.628331811903964,80.4702380952381,9.100849203804964,1028.3416666666667,1.0676738903622454,1026.4660714285715,5.464308036546128,8.620833333333334,2.105681582655838,9.145238095238094,2.6441622406628698,0.0,0.0,0.021428571428571425,0.09423048386252968,2.704166666666666,1.7903070338247526,2.551690476190476,2.255229060195578,0.2,10.2,79.0,1029.6,11.7,0.0
2026-05-19 04:00:00,10.5,89.0,1026.5,10.4,169.0,0.0,1.0,openaq_ground,4.166666666666667,Good,4,1,0,5,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,True,12.141666666666666,2.4325539748542244,12.638690476190474,2.448705526175399,80.625,6.86397337078057,80.44642857142857,9.073062669817583,1028.2291666666667,1.114520433653315,1026.5333333333333,5.393893938186897,8.570833333333335,2.045244572739064,9.133928571428571,2.6346341394508013,0.0,0.0,0.01726190476190476,0.07815003519603886,2.7229166666666664,1.7689949963472238,2.527880952380952,2.2503359572790456,0.55,9.7,80.0,1029.2,11.6,0.0
