datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,source,aqi,risk_category
2025-07-31 00:00:00,11.7,88.0,1000.4,8.5,291.0,0.0,0.7855000000000001,openaq_ground,3.272916666666667,Good
2025-07-31 01:00:00,11.5,88.0,1000.5,11.6,277.0,0.0,0.554,openaq_ground,2.3083333333333336,Good
2025-07-31 02:00:00,11.2,89.0,1000.2,9.4,282.0,0.0,0.869,openaq_ground,3.6208333333333336,Good
2025-07-31 03:00:00,10.9,90.0,1000.1,7.4,284.0,0.0,1.007,openaq_ground,4.195833333333333,Good
2025-07-31 04:00:00,10.6,91.0,1000.1,6.4,280.0,0.0,0.6365,openaq_ground,2.652083333333333,Good
2025-07-31 05:00:00,10.2,93.0,1000.0,6.2,296.0,0.0,6.74,openaq_ground,28.083333333333336,Good
2025-07-31 06:00:00,10.2,93.0,1000.0,6.3,290.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 07:00:00,10.0,94.0,1000.3,7.1,297.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 08:00:00,10.0,95.0,1000.6,8.1,295.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 09:00:00,11.5,95.0,1000.9,7.2,298.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 10:00:00,13.1,89.0,1000.7,6.9,309.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 11:00:00,14.0,84.0,1000.4,6.5,302.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 12:00:00,14.8,79.0,1000.0,6.5,302.0,0.2,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 13:00:00,13.7,81.0,999.6,5.9,322.0,0.4,7.776125,openaq_ground,32.40052083333334,Good
2025-07-31 14:00:00,14.1,81.0,998.6,3.7,299.0,0.1,5.025,openaq_ground,20.937500000000004,Good
2025-07-31 15:00:00,14.4,81.0,998.5,3.8,357.0,0.1,2.97,openaq_ground,12.375000000000002,Good
2025-07-31 16:00:00,13.8,79.0,998.4,6.9,351.0,1.6,3.12,openaq_ground,13.000000000000002,Good
2025-07-31 17:00:00,12.8,88.0,998.4,6.8,318.0,0.1,3.12,openaq_ground,13.000000000000002,Good
2025-07-31 18:00:00,11.3,91.0,998.5,1.7,311.0,0.0,2.79,openaq_ground,11.625000000000002,Good
2025-07-31 19:00:00,10.8,93.0,998.7,1.0,135.0,0.0,2.7,openaq_ground,11.250000000000002,Good
2025-07-31 20:00:00,10.2,94.0,998.8,4.4,159.0,0.0,1.465,openaq_ground,6.104166666666668,Good
2025-07-31 21:00:00,11.1,92.0,998.6,6.1,166.0,0.0,1.675,openaq_ground,6.979166666666667,Good
2025-07-31 22:00:00,10.8,92.0,998.4,5.9,180.0,0.0,1.13,openaq_ground,4.708333333333333,Good
2025-07-31 23:00:00,10.5,93.0,998.2,5.9,178.0,0.0,0.647,openaq_ground,2.6958333333333337,Good
2025-08-01 00:00:00,10.2,93.0,998.1,8.6,191.0,0.0,0.93,openaq_ground,3.8750000000000004,Good
2025-08-01 01:00:00,10.6,96.0,998.1,4.9,213.0,0.0,1.0715,openaq_ground,4.464583333333334,Good
2025-08-01 02:00:00,10.3,95.0,998.1,11.4,186.0,0.0,0.2269999999999999,openaq_ground,0.945833333333333,Good
2025-08-01 03:00:00,9.8,95.0,998.2,11.8,189.0,0.0,0.12375,openaq_ground,0.515625,Good
2025-08-01 04:00:00,9.5,96.0,998.2,12.2,189.0,0.0,0.1492,openaq_ground,0.6216666666666667,Good
2025-08-01 05:00:00,9.2,96.0,999.0,12.4,193.0,0.0,2.8585000000000003,openaq_ground,11.910416666666668,Good
2025-08-01 06:00:00,8.8,96.0,999.6,12.0,189.0,0.0,4.64,openaq_ground,19.333333333333332,Good
2025-08-01 07:00:00,8.5,96.0,1000.8,11.9,183.0,0.0,3.995,openaq_ground,16.645833333333336,Good
2025-08-01 08:00:00,8.3,95.0,1002.0,12.8,180.0,0.0,6.57,openaq_ground,27.375000000000004,Good
2025-08-01 09:00:00,9.1,91.0,1002.8,11.6,184.0,0.0,6.285,openaq_ground,26.187500000000004,Good
2025-08-01 10:00:00,10.3,86.0,1003.6,10.1,186.0,0.0,3.985,openaq_ground,16.604166666666668,Good
2025-08-01 11:00:00,11.4,78.0,1004.6,12.6,183.0,0.0,3.925,openaq_ground,16.354166666666668,Good
2025-08-01 12:00:00,12.4,72.0,1004.8,12.4,183.0,0.0,5.43,openaq_ground,22.625,Good
2025-08-01 13:00:00,13.6,70.0,1004.1,12.1,181.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-01 14:00:00,14.1,64.0,1003.9,13.7,180.0,0.0,7.615,openaq_ground,31.72916666666667,Good
2025-08-01 15:00:00,14.2,61.0,1004.2,13.5,168.0,0.0,4.765,openaq_ground,19.854166666666668,Good
2025-08-01 16:00:00,13.6,61.0,1005.2,11.9,158.0,0.0,2.6,openaq_ground,10.833333333333334,Good
2025-08-01 17:00:00,12.8,68.0,1006.4,10.6,145.0,0.0,4.465,openaq_ground,18.604166666666668,Good
2025-08-01 18:00:00,11.8,71.0,1007.5,12.3,150.0,0.0,2.225,openaq_ground,9.270833333333334,Good
2025-08-01 19:00:00,11.0,68.0,1008.7,13.8,160.0,0.0,3.095,openaq_ground,12.895833333333336,Good
2025-08-01 20:00:00,10.3,68.0,1009.6,13.5,161.0,0.0,4.335,openaq_ground,18.0625,Good
2025-08-01 21:00:00,9.6,70.0,1010.5,11.2,169.0,0.0,4.865,openaq_ground,20.270833333333336,Good
2025-08-01 22:00:00,9.3,70.0,1011.1,11.7,171.0,0.0,0.945,openaq_ground,3.9375,Good
2025-08-01 23:00:00,9.2,71.0,1012.1,9.9,164.0,0.0,1.1485,openaq_ground,4.785416666666667,Good
2025-08-02 00:00:00,8.9,74.0,1012.7,7.4,174.0,0.0,0.3319999999999999,openaq_ground,1.383333333333333,Good
2025-08-02 01:00:00,8.1,81.0,1013.1,7.1,190.0,0.0,0.20525,openaq_ground,0.8552083333333333,Good
2025-08-02 02:00:00,7.7,82.0,1013.6,5.2,194.0,0.0,0.20595,openaq_ground,0.858125,Good
2025-08-02 03:00:00,7.3,83.0,1013.9,4.7,198.0,0.0,0.6605000000000001,openaq_ground,2.752083333333334,Good
2025-08-02 04:00:00,7.1,83.0,1014.1,4.6,198.0,0.0,1.3765,openaq_ground,5.7354166666666675,Good
2025-08-02 05:00:00,7.3,84.0,1014.6,5.8,189.0,0.0,3.6225,openaq_ground,15.093750000000002,Good
2025-08-02 06:00:00,7.0,87.0,1015.3,9.3,195.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-02 07:00:00,6.6,87.0,1015.9,6.3,211.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-02 08:00:00,7.2,87.0,1016.6,9.1,202.0,0.0,7.195,openaq_ground,29.97916666666667,Good
2025-08-02 09:00:00,9.4,80.0,1017.3,8.9,199.0,0.0,5.574999999999999,openaq_ground,23.229166666666664,Good
2025-08-02 10:00:00,11.1,74.0,1017.7,11.9,190.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-02 11:00:00,11.8,62.0,1017.9,15.9,183.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-02 12:00:00,12.2,58.0,1018.2,15.0,185.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-02 13:00:00,12.8,60.0,1017.4,15.7,190.0,0.0,5.955,openaq_ground,24.812500000000004,Good
2025-08-02 14:00:00,13.3,59.0,1017.1,22.0,193.0,0.0,3.28,openaq_ground,13.666666666666666,Good
2025-08-02 15:00:00,13.1,64.0,1017.1,15.2,196.0,0.0,2.415,openaq_ground,10.0625,Good
2025-08-02 16:00:00,13.0,68.0,1017.3,12.5,203.0,0.0,2.07,openaq_ground,8.625,Good
2025-08-02 17:00:00,12.3,74.0,1017.7,8.8,208.0,0.0,1.515,openaq_ground,6.3125,Good
2025-08-02 18:00:00,11.1,78.0,1018.1,6.9,219.0,0.0,1.245,openaq_ground,5.187500000000001,Good
2025-08-02 19:00:00,10.6,81.0,1019.3,7.1,240.0,0.0,0.926,openaq_ground,3.858333333333334,Good
2025-08-02 20:00:00,10.7,82.0,1019.7,6.6,225.0,0.0,1.844,openaq_ground,7.6833333333333345,Good
2025-08-02 21:00:00,11.4,85.0,1019.6,12.8,200.0,0.0,0.5795,openaq_ground,2.4145833333333337,Good
2025-08-02 22:00:00,11.6,88.0,1019.8,10.8,195.0,0.0,0.3334499999999999,openaq_ground,1.3893749999999998,Good
2025-08-02 23:00:00,11.1,89.0,1020.4,9.0,180.0,0.0,0.1975,openaq_ground,0.8229166666666667,Good
2025-08-03 00:00:00,10.4,90.0,1021.0,7.6,168.0,0.0,0.278,openaq_ground,1.1583333333333334,Good
2025-08-03 01:00:00,9.0,94.0,1022.4,6.9,185.0,0.0,0.4975,openaq_ground,2.072916666666667,Good
2025-08-03 02:00:00,8.7,93.0,1022.3,10.5,167.0,0.0,0.3875,openaq_ground,1.6145833333333335,Good
2025-08-03 03:00:00,8.4,90.0,1022.4,10.3,167.0,0.0,0.485,openaq_ground,2.0208333333333335,Good
2025-08-03 04:00:00,8.5,84.0,1023.2,10.7,157.0,0.0,0.8325,openaq_ground,3.4687500000000004,Good
2025-08-03 05:00:00,8.6,78.0,1024.0,12.2,149.0,0.0,6.19,openaq_ground,25.79166666666667,Good
2025-08-03 06:00:00,8.7,74.0,1024.7,13.6,138.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-03 07:00:00,8.5,73.0,1025.4,13.7,141.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-03 08:00:00,8.6,73.0,1025.9,11.7,139.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-03 09:00:00,9.8,73.0,1026.8,10.3,147.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-03 10:00:00,11.0,71.0,1027.2,11.0,146.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-03 11:00:00,12.0,66.0,1027.8,10.1,140.0,0.0,6.74,openaq_ground,28.083333333333336,Good
2025-08-03 12:00:00,12.6,60.0,1027.4,10.1,123.0,0.0,2.78,openaq_ground,11.583333333333334,Good
2025-08-03 13:00:00,13.3,59.0,1026.6,7.1,126.0,0.0,2.065,openaq_ground,8.604166666666668,Good
2025-08-03 14:00:00,13.5,57.0,1026.4,6.1,113.0,0.0,2.3,openaq_ground,9.583333333333334,Good
2025-08-03 15:00:00,13.4,56.0,1026.5,5.2,96.0,0.0,1.385,openaq_ground,5.770833333333334,Good
2025-08-03 16:00:00,13.2,56.0,1026.8,5.6,92.0,0.0,0.7535,openaq_ground,3.1395833333333334,Good
2025-08-03 17:00:00,12.4,64.0,1027.3,6.4,106.0,0.0,0.8505,openaq_ground,3.54375,Good
2025-08-03 18:00:00,11.4,71.0,1027.6,7.7,115.0,0.0,1.245,openaq_ground,5.187500000000001,Good
2025-08-03 19:00:00,10.8,76.0,1028.3,7.8,130.0,0.0,3.765,openaq_ground,15.687500000000002,Good
2025-08-03 20:00:00,10.4,78.0,1028.2,7.8,130.0,0.0,2.26,openaq_ground,9.416666666666666,Good
2025-08-03 21:00:00,9.7,79.0,1028.2,7.8,148.0,0.0,6.59,openaq_ground,27.458333333333336,Good
2025-08-03 22:00:00,9.0,79.0,1028.3,9.9,148.0,0.0,1.035,openaq_ground,4.3125,Good
2025-08-03 23:00:00,9.0,78.0,1028.7,11.8,134.0,0.0,0.8180000000000001,openaq_ground,3.4083333333333337,Good
2025-08-04 00:00:00,8.9,77.0,1029.3,14.6,128.0,0.0,0.3485,openaq_ground,1.4520833333333334,Good
2025-08-04 01:00:00,8.8,73.0,1028.9,15.3,124.0,0.0,1.395,openaq_ground,5.812500000000001,Good
2025-08-04 02:00:00,8.3,73.0,1028.6,14.2,129.0,0.0,1.73,openaq_ground,7.208333333333334,Good
2025-08-04 03:00:00,7.9,74.0,1028.6,12.9,132.0,0.0,2.45,openaq_ground,10.208333333333334,Good
2025-08-04 04:00:00,7.6,74.0,1028.2,14.5,133.0,0.0,2.605,openaq_ground,10.854166666666668,Good
2025-08-04 05:00:00,7.6,75.0,1028.2,15.2,130.0,0.0,5.26,openaq_ground,21.916666666666668,Good
2025-08-04 06:00:00,7.7,77.0,1029.0,13.4,130.0,0.0,6.775,openaq_ground,28.22916666666667,Good
2025-08-04 07:00:00,7.6,78.0,1028.8,13.1,136.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-04 08:00:00,7.9,79.0,1029.7,11.8,144.0,0.0,7.776125,openaq_ground,32.40052083333334,Good
2025-08-04 09:00:00,8.6,79.0,1030.1,11.3,153.0,0.0,7.470000000000001,openaq_ground,31.125000000000004,Good
2025-08-04 10:00:00,10.0,77.0,1029.9,10.7,136.0,0.0,4.24,openaq_ground,17.666666666666668,Good
2025-08-04 11:00:00,11.8,72.0,1029.4,12.7,122.0,0.0,2.5,openaq_ground,10.416666666666668,Good
2025-08-04 12:00:00,12.5,68.0,1028.9,14.6,106.0,0.0,2.71,openaq_ground,11.291666666666668,Good
2025-08-04 13:00:00,12.8,68.0,1028.1,12.3,96.0,0.0,1.77,openaq_ground,7.375000000000001,Good
2025-08-04 14:00:00,13.1,65.0,1027.0,16.2,86.0,0.0,0.677,openaq_ground,2.8208333333333337,Good
2025-08-04 15:00:00,12.8,67.0,1026.5,16.6,95.0,0.0,0.44,openaq_ground,1.8333333333333335,Good
2025-08-04 16:00:00,12.7,67.0,1026.0,16.3,96.0,0.0,0.403,openaq_ground,1.679166666666667,Good
2025-08-04 17:00:00,12.4,69.0,1026.0,16.9,98.0,0.0,0.1382,openaq_ground,0.5758333333333333,Good
2025-08-04 18:00:00,11.3,74.0,1026.5,18.2,113.0,0.0,0.276,openaq_ground,1.1500000000000001,Good
2025-08-04 19:00:00,11.1,74.0,1027.0,15.8,111.0,0.0,0.7395,openaq_ground,3.0812500000000003,Good
2025-08-04 20:00:00,11.1,74.0,1027.2,14.2,106.0,0.0,0.9385,openaq_ground,3.910416666666667,Good
2025-08-04 21:00:00,11.2,75.0,1026.9,15.3,115.0,0.0,1.647,openaq_ground,6.862500000000001,Good
2025-08-04 22:00:00,11.0,77.0,1025.9,16.3,123.0,0.0,1.1324999999999998,openaq_ground,4.71875,Good
2025-08-04 23:00:00,10.9,77.0,1025.9,13.4,112.0,0.0,1.3015,openaq_ground,5.4229166666666675,Good
2025-08-05 00:00:00,10.9,78.0,1025.7,14.8,122.0,0.0,1.5125,openaq_ground,6.302083333333334,Good
2025-08-05 01:00:00,11.3,74.0,1025.9,16.9,97.0,0.0,1.91,openaq_ground,7.958333333333334,Good
2025-08-05 02:00:00,11.4,74.0,1025.4,16.9,104.0,0.0,2.02,openaq_ground,8.416666666666668,Good
2025-08-05 03:00:00,11.3,78.0,1024.9,17.0,112.0,0.0,1.98,openaq_ground,8.25,Good
2025-08-05 04:00:00,11.0,80.0,1024.7,16.5,112.0,0.0,2.905,openaq_ground,12.104166666666666,Good
2025-08-05 05:00:00,10.9,80.0,1024.7,15.7,114.0,0.0,3.865,openaq_ground,16.104166666666668,Good
2025-08-05 06:00:00,11.4,80.0,1025.1,18.3,108.0,0.0,2.375,openaq_ground,9.895833333333334,Good
2025-08-05 07:00:00,11.4,83.0,1025.5,20.7,103.0,0.0,2.14,openaq_ground,8.916666666666668,Good
2025-08-05 08:00:00,11.5,82.0,1025.4,20.4,106.0,0.0,1.766,openaq_ground,7.358333333333334,Good
2025-08-05 09:00:00,12.2,81.0,1025.3,22.8,96.0,0.0,1.5265,openaq_ground,6.360416666666667,Good
2025-08-05 10:00:00,12.6,81.0,1025.0,24.1,91.0,0.0,1.497,openaq_ground,6.237500000000001,Good
2025-08-05 11:00:00,13.0,80.0,1024.6,20.3,101.0,0.0,1.183,openaq_ground,4.929166666666667,Good
2025-08-05 12:00:00,13.5,78.0,1023.7,22.5,91.0,0.1,1.2635,openaq_ground,5.264583333333334,Good
2025-08-05 13:00:00,14.0,71.0,1023.5,31.6,77.0,0.2,1.033,openaq_ground,4.304166666666666,Good
2025-08-05 14:00:00,13.6,76.0,1023.0,26.8,78.0,0.0,0.6915,openaq_ground,2.88125,Good
2025-08-05 15:00:00,13.9,76.0,1022.5,25.7,82.0,0.2,0.5575,openaq_ground,2.322916666666667,Good
2025-08-05 16:00:00,13.6,77.0,1022.6,22.7,88.0,0.0,0.7789999999999999,openaq_ground,3.245833333333333,Good
2025-08-05 17:00:00,13.3,78.0,1023.0,22.5,83.0,0.0,0.6865,openaq_ground,2.860416666666667,Good
2025-08-05 18:00:00,13.0,81.0,1023.4,20.0,89.0,0.0,0.5105,openaq_ground,2.127083333333333,Good
2025-08-05 19:00:00,12.8,83.0,1024.0,19.7,95.0,0.1,0.5605,openaq_ground,2.3354166666666667,Good
2025-08-05 20:00:00,12.6,82.0,1024.3,18.9,99.0,0.0,0.549,openaq_ground,2.2875000000000005,Good
2025-08-05 21:00:00,12.6,78.0,1024.0,20.4,102.0,0.0,0.819,openaq_ground,3.4125,Good
2025-08-05 22:00:00,12.6,76.0,1023.9,20.5,100.0,0.0,0.5345,openaq_ground,2.2270833333333333,Good
2025-08-05 23:00:00,12.5,75.0,1023.6,23.6,97.0,0.0,0.3269999999999999,openaq_ground,1.3624999999999996,Good
2025-08-06 00:00:00,12.2,79.0,1023.3,23.1,94.0,0.0,1.098,openaq_ground,4.575000000000001,Good
2025-08-06 01:00:00,12.6,78.0,1023.1,19.6,92.0,0.0,1.148,openaq_ground,4.783333333333333,Good
2025-08-06 02:00:00,12.4,80.0,1022.9,20.7,97.0,0.0,0.3295,openaq_ground,1.3729166666666668,Good
2025-08-06 03:00:00,12.1,81.0,1022.8,19.7,98.0,0.0,0.178,openaq_ground,0.7416666666666667,Good
2025-08-06 04:00:00,12.2,81.0,1022.3,21.3,92.0,0.0,0.8705,openaq_ground,3.6270833333333337,Good
2025-08-06 05:00:00,12.3,79.0,1022.3,20.7,91.0,0.0,2.07,openaq_ground,8.625,Good
2025-08-06 06:00:00,12.3,77.0,1022.5,21.4,92.0,0.0,2.58,openaq_ground,10.750000000000002,Good
2025-08-06 07:00:00,12.3,76.0,1022.8,23.2,92.0,0.0,4.555,openaq_ground,18.979166666666668,Good
2025-08-06 08:00:00,12.3,81.0,1023.2,22.7,93.0,0.0,3.2715,openaq_ground,13.631250000000001,Good
2025-08-06 09:00:00,12.9,81.0,1023.4,17.8,97.0,0.0,1.397,openaq_ground,5.820833333333334,Good
2025-08-06 10:00:00,13.3,78.0,1023.5,14.4,94.0,0.0,0.9475,openaq_ground,3.947916666666667,Good
2025-08-06 11:00:00,13.8,75.0,1023.3,23.1,79.0,0.3,0.33215,openaq_ground,1.3839583333333334,Good
2025-08-06 12:00:00,14.5,70.0,1022.7,25.8,73.0,0.4,0.3534,openaq_ground,1.4725000000000001,Good
2025-08-06 13:00:00,13.8,78.0,1022.2,22.2,81.0,0.2,0.36365,openaq_ground,1.5152083333333333,Good
2025-08-06 14:00:00,14.2,73.0,1021.4,24.1,78.0,0.1,0.40335,openaq_ground,1.680625,Good
2025-08-06 15:00:00,14.4,71.0,1021.2,23.1,80.0,0.0,0.368,openaq_ground,1.5333333333333334,Good
2025-08-06 16:00:00,13.8,76.0,1021.1,20.5,83.0,0.0,0.3738499999999999,openaq_ground,1.557708333333333,Good
2025-08-06 17:00:00,13.5,78.0,1021.1,21.0,77.0,0.0,0.1081,openaq_ground,0.4504166666666667,Good
2025-08-06 18:00:00,13.1,80.0,1021.5,20.4,76.0,0.0,0.113415,openaq_ground,0.47256250000000005,Good
2025-08-06 19:00:00,12.8,83.0,1021.8,20.5,77.0,0.0,0.3374,openaq_ground,1.4058333333333333,Good
2025-08-06 20:00:00,12.6,84.0,1021.9,18.8,81.0,0.0,0.3256,openaq_ground,1.3566666666666667,Good
2025-08-06 21:00:00,12.8,81.0,1022.0,19.9,77.0,0.0,0.4695,openaq_ground,1.95625,Good
2025-08-06 22:00:00,12.9,81.0,1021.9,16.0,73.0,0.0,0.5505,openaq_ground,2.29375,Good
2025-08-06 23:00:00,13.0,82.0,1021.7,14.7,68.0,0.0,1.04,openaq_ground,4.333333333333334,Good
2025-08-07 00:00:00,13.3,80.0,1021.7,16.8,62.0,0.1,1.411,openaq_ground,5.879166666666667,Good
2025-08-07 01:00:00,13.2,79.0,1021.0,20.7,65.0,0.0,0.7909999999999999,openaq_ground,3.2958333333333334,Good
2025-08-07 02:00:00,13.2,79.0,1020.9,21.2,63.0,0.0,0.636,openaq_ground,2.6500000000000004,Good
2025-08-07 03:00:00,13.1,79.0,1020.4,20.7,67.0,0.0,0.8905,openaq_ground,3.7104166666666667,Good
2025-08-07 04:00:00,13.1,80.0,1019.9,20.0,63.0,0.0,0.966,openaq_ground,4.025,Good
2025-08-07 05:00:00,13.2,79.0,1019.6,18.9,66.0,0.0,3.945,openaq_ground,16.4375,Good
2025-08-07 06:00:00,13.1,82.0,1020.0,19.9,67.0,0.0,3.765,openaq_ground,15.687500000000002,Good
2025-08-07 07:00:00,13.1,83.0,1020.0,18.3,58.0,0.0,4.3,openaq_ground,17.916666666666668,Good
2025-08-07 08:00:00,13.4,82.0,1020.6,16.7,54.0,0.0,2.505,openaq_ground,10.4375,Good
2025-08-07 09:00:00,14.1,79.0,1020.6,21.6,52.0,0.1,2.345,openaq_ground,9.770833333333336,Good
2025-08-07 10:00:00,14.3,79.0,1020.3,22.1,55.0,0.4,2.22,openaq_ground,9.250000000000002,Good
2025-08-07 11:00:00,14.7,78.0,1019.9,22.0,51.0,0.0,2.1900000000000004,openaq_ground,9.125000000000002,Good
2025-08-07 12:00:00,15.1,75.0,1019.2,23.4,49.0,0.1,1.125,openaq_ground,4.6875,Good
2025-08-07 13:00:00,15.0,77.0,1018.5,21.5,45.0,0.0,1.05,openaq_ground,4.375000000000001,Good
2025-08-07 14:00:00,15.0,78.0,1017.9,22.5,43.0,0.0,1.0755,openaq_ground,4.48125,Good
2025-08-07 15:00:00,14.8,79.0,1017.6,22.0,45.0,0.1,1.1925,openaq_ground,4.96875,Good
2025-08-07 16:00:00,14.6,79.0,1017.3,20.5,45.0,0.0,1.3765,openaq_ground,5.7354166666666675,Good
2025-08-07 17:00:00,14.3,81.0,1017.0,20.1,44.0,0.0,1.107,openaq_ground,4.6125,Good
2025-08-07 18:00:00,14.0,83.0,1017.0,21.5,40.0,0.1,1.107,openaq_ground,4.6125,Good
2025-08-07 19:00:00,13.6,87.0,1017.0,21.9,37.0,0.0,0.95365,openaq_ground,3.9735416666666667,Good
2025-08-07 20:00:00,14.0,84.0,1016.9,22.2,34.0,0.1,0.70245,openaq_ground,2.9268750000000003,Good
2025-08-07 21:00:00,14.1,84.0,1016.6,23.2,34.0,0.1,0.7345,openaq_ground,3.0604166666666672,Good
2025-08-07 22:00:00,14.1,84.0,1016.1,24.8,36.0,0.0,0.4215,openaq_ground,1.75625,Good
2025-08-07 23:00:00,14.1,84.0,1015.5,24.9,36.0,0.0,1.3200999999999998,openaq_ground,5.500416666666666,Good
2025-08-08 00:00:00,14.2,83.0,1015.1,22.6,30.0,0.0,0.5860000000000001,openaq_ground,2.4416666666666673,Good
2025-08-08 01:00:00,14.2,85.0,1014.4,22.9,27.0,0.1,0.4630999999999999,openaq_ground,1.929583333333333,Good
2025-08-08 02:00:00,14.0,85.0,1013.9,23.6,16.0,0.1,0.40815,openaq_ground,1.7006250000000003,Good
2025-08-08 03:00:00,14.1,84.0,1013.1,23.8,16.0,0.1,0.3891,openaq_ground,1.62125,Good
2025-08-08 04:00:00,14.3,85.0,1012.2,26.0,17.0,0.2,1.156,openaq_ground,4.816666666666666,Good
2025-08-08 05:00:00,14.2,87.0,1011.3,26.1,17.0,0.0,3.945,openaq_ground,16.4375,Good
2025-08-08 06:00:00,14.0,89.0,1011.1,26.9,16.0,0.2,6.042999999999999,openaq_ground,25.179166666666667,Good
2025-08-08 07:00:00,14.0,90.0,1010.5,30.1,9.0,1.2,7.776125,openaq_ground,32.40052083333334,Good
2025-08-08 08:00:00,13.8,94.0,1010.6,25.2,358.0,2.1,3.81,openaq_ground,15.875000000000002,Good
2025-08-08 09:00:00,13.7,93.0,1009.8,24.0,351.0,3.9,4.095,openaq_ground,17.0625,Good
2025-08-08 10:00:00,13.5,95.0,1009.7,23.7,319.0,2.7,3.1165,openaq_ground,12.985416666666667,Good
2025-08-08 11:00:00,13.7,91.0,1009.4,18.3,250.0,0.8,2.0885,openaq_ground,8.702083333333333,Good
2025-08-08 12:00:00,14.7,80.0,1008.9,18.0,249.0,0.1,1.1065,openaq_ground,4.6104166666666675,Good
2025-08-08 13:00:00,15.0,68.0,1008.0,19.9,256.0,0.1,0.5495,openaq_ground,2.2895833333333333,Good
2025-08-08 14:00:00,15.0,66.0,1007.5,21.1,255.0,0.0,1.2205,openaq_ground,5.085416666666666,Good
2025-08-08 15:00:00,14.1,68.0,1007.5,21.2,256.0,0.1,1.0245,openaq_ground,4.26875,Good
2025-08-08 16:00:00,14.1,67.0,1007.4,18.5,257.0,0.0,0.8975,openaq_ground,3.7395833333333335,Good
2025-08-08 17:00:00,13.1,75.0,1007.8,17.1,253.0,0.2,0.9645,openaq_ground,4.018750000000001,Good
2025-08-08 18:00:00,12.4,77.0,1008.2,17.0,242.0,0.0,0.7805,openaq_ground,3.2520833333333337,Good
2025-08-08 19:00:00,12.1,77.0,1008.2,14.7,235.0,0.0,0.49,openaq_ground,2.041666666666667,Good
2025-08-08 20:00:00,12.0,77.0,1008.6,14.7,241.0,0.0,0.8165,openaq_ground,3.4020833333333336,Good
2025-08-08 21:00:00,12.4,74.0,1008.9,16.6,248.0,0.0,1.1825,openaq_ground,4.927083333333334,Good
2025-08-08 22:00:00,12.2,76.0,1009.0,15.8,247.0,0.0,0.8330000000000001,openaq_ground,3.470833333333334,Good
2025-08-08 23:00:00,12.3,73.0,1008.8,17.5,245.0,0.0,0.385,openaq_ground,1.6041666666666667,Good
2025-08-09 00:00:00,11.7,81.0,1008.8,22.2,238.0,0.2,0.4044999999999999,openaq_ground,1.6854166666666663,Good
2025-08-09 01:00:00,11.7,78.0,1008.7,21.6,229.0,0.1,0.2535,openaq_ground,1.0562500000000001,Good
2025-08-09 02:00:00,11.8,76.0,1009.0,21.3,227.0,0.0,0.469,openaq_ground,1.9541666666666666,Good
2025-08-09 03:00:00,11.3,77.0,1008.9,20.1,228.0,0.0,0.356,openaq_ground,1.4833333333333334,Good
2025-08-09 04:00:00,11.5,64.0,1009.0,20.1,227.0,0.0,0.5880000000000001,openaq_ground,2.4500000000000006,Good
2025-08-09 05:00:00,11.3,64.0,1009.1,19.4,230.0,0.0,1.374,openaq_ground,5.7250000000000005,Good
2025-08-09 06:00:00,11.2,62.0,1009.5,21.3,231.0,0.0,2.41,openaq_ground,10.041666666666668,Good
2025-08-09 07:00:00,11.1,62.0,1010.1,22.8,226.0,0.0,2.53,openaq_ground,10.541666666666666,Good
2025-08-09 08:00:00,10.7,70.0,1010.8,20.5,232.0,0.0,2.025,openaq_ground,8.4375,Good
2025-08-09 09:00:00,10.7,72.0,1011.4,23.5,232.0,0.0,1.71,openaq_ground,7.125,Good
2025-08-09 10:00:00,11.8,65.0,1011.2,23.5,234.0,0.3,0.8594999999999999,openaq_ground,3.58125,Good
2025-08-09 11:00:00,11.7,66.0,1011.5,24.6,229.0,0.5,0.915,openaq_ground,3.8125000000000004,Good
2025-08-09 12:00:00,12.0,66.0,1011.3,24.8,206.0,0.0,1.8115,openaq_ground,7.5479166666666675,Good
