datetime,no2,pm10,pm25,source
2025-07-30 23:30:00,19.2,32.0,,openaq_ground
2025-07-31 00:30:00,16.5,28.5,50.0,openaq_ground
2025-07-31 01:30:00,26.7,15.3,48.3,openaq_ground
2025-07-31 02:30:00,32.2,35.8,43.0,openaq_ground
2025-07-31 03:30:00,31.6,43.5,23.0,openaq_ground
2025-07-31 04:30:00,30.1,65.3,38.5,openaq_ground
2025-07-31 05:30:00,28.1,108.0,85.3,openaq_ground
2025-07-31 06:30:00,23.5,119.0,72.3,openaq_ground
2025-07-31 07:30:00,16.6,96.3,31.0,openaq_ground
2025-07-31 08:30:00,16.9,27.0,40.0,openaq_ground
2025-07-31 09:30:00,18.7,22.7,40.7,openaq_ground
2025-07-31 10:30:00,16.5,23.3,42.0,openaq_ground
2025-07-31 11:30:00,18.2,34.5,,openaq_ground
2025-07-31 12:30:00,25.2,35.3,41.0,openaq_ground
2025-07-31 13:30:00,28.9,36.7,21.0,openaq_ground
2025-07-31 14:30:00,20.6,48.0,15.0,openaq_ground
2025-07-31 15:30:00,22.0,62.0,,openaq_ground
2025-07-31 16:30:00,32.6,82.5,,openaq_ground
2025-07-31 17:30:00,28.4,72.0,,openaq_ground
2025-07-31 18:30:00,22.3,62.0,18.0,openaq_ground
2025-07-31 19:30:00,26.0,73.8,,openaq_ground
2025-07-31 20:30:00,23.5,83.5,42.0,openaq_ground
2025-07-31 21:30:00,17.6,66.8,42.0,openaq_ground
2025-07-31 22:30:00,12.2,92.8,,openaq_ground
2025-07-31 23:30:00,6.4,38.0,,openaq_ground
2025-08-01 02:30:00,,,,openaq_ground
2025-08-01 03:30:00,4.87,76.0,,openaq_ground
2025-08-01 04:30:00,12.2,68.0,,openaq_ground
2025-08-01 05:30:00,17.0,25.0,21.0,openaq_ground
2025-08-01 06:30:00,10.1,96.8,30.0,openaq_ground
2025-08-01 07:30:00,13.9,51.0,24.0,openaq_ground
2025-08-01 15:30:00,21.5,55.5,14.0,openaq_ground
2025-08-01 16:30:00,14.7,60.3,15.0,openaq_ground
2025-08-01 17:30:00,15.4,64.0,23.0,openaq_ground
2025-08-01 18:30:00,16.0,75.0,25.0,openaq_ground
2025-08-01 19:30:00,21.7,70.8,33.0,openaq_ground
2025-08-01 20:30:00,17.0,58.3,28.5,openaq_ground
2025-08-01 21:30:00,16.7,44.0,15.0,openaq_ground
2025-08-01 22:30:00,19.1,53.8,15.8,openaq_ground
2025-08-01 23:30:00,17.8,56.3,16.5,openaq_ground
2025-08-02 00:30:00,18.6,56.0,13.5,openaq_ground
2025-08-02 01:30:00,32.6,65.3,22.0,openaq_ground
2025-08-02 02:30:00,16.5,93.3,31.5,openaq_ground
2025-08-02 03:30:00,12.6,74.0,25.5,openaq_ground
2025-08-02 04:30:00,16.0,98.3,31.0,openaq_ground
2025-08-02 05:30:00,14.2,105.0,34.3,openaq_ground
2025-08-02 06:30:00,14.0,96.3,35.5,openaq_ground
2025-08-02 07:30:00,10.8,90.0,35.3,openaq_ground
2025-08-02 08:30:00,13.9,82.5,30.0,openaq_ground
2025-08-02 09:30:00,13.8,98.8,30.3,openaq_ground
2025-08-02 10:30:00,13.0,103.0,30.3,openaq_ground
2025-08-02 11:30:00,9.98,88.3,27.3,openaq_ground
2025-08-02 12:30:00,17.2,83.0,25.3,openaq_ground
2025-08-02 13:30:00,19.2,86.3,25.8,openaq_ground
2025-08-02 14:30:00,27.8,67.5,24.3,openaq_ground
2025-08-02 15:30:00,22.8,57.5,22.5,openaq_ground
2025-08-02 16:30:00,26.1,41.0,24.0,openaq_ground
2025-08-02 17:30:00,30.6,52.0,23.0,openaq_ground
2025-08-02 18:30:00,30.9,49.0,20.0,openaq_ground
2025-08-02 19:30:00,13.9,44.5,15.5,openaq_ground
2025-08-02 20:30:00,9.7,32.3,11.0,openaq_ground
2025-08-02 21:30:00,14.6,24.8,10.5,openaq_ground
2025-08-02 22:30:00,20.7,22.5,10.0,openaq_ground
2025-08-02 23:30:00,30.9,36.8,14.0,openaq_ground
2025-08-03 00:30:00,30.1,38.8,15.8,openaq_ground
2025-08-03 01:30:00,30.8,44.3,14.3,openaq_ground
2025-08-03 02:30:00,18.0,72.5,22.0,openaq_ground
2025-08-03 03:30:00,9.85,96.8,25.3,openaq_ground
2025-08-03 04:30:00,10.8,86.5,26.5,openaq_ground
2025-08-03 05:30:00,8.83,102.0,29.0,openaq_ground
2025-08-03 06:30:00,13.5,119.0,31.8,openaq_ground
2025-08-03 07:30:00,11.3,118.0,33.8,openaq_ground
2025-08-03 08:30:00,11.6,120.0,36.0,openaq_ground
2025-08-03 09:30:00,9.13,129.0,43.3,openaq_ground
2025-08-03 10:30:00,13.5,142.0,38.0,openaq_ground
2025-08-03 11:30:00,13.9,148.0,37.0,openaq_ground
2025-08-03 12:30:00,13.9,144.0,34.8,openaq_ground
2025-08-03 13:30:00,19.8,146.0,37.0,openaq_ground
2025-08-03 14:30:00,26.5,151.0,36.8,openaq_ground
2025-08-03 15:30:00,25.9,147.0,36.8,openaq_ground
2025-08-03 16:30:00,29.1,134.0,38.3,openaq_ground
2025-08-03 17:30:00,28.6,116.0,36.0,openaq_ground
2025-08-03 18:30:00,27.6,115.0,36.5,openaq_ground
2025-08-03 19:30:00,21.8,115.0,36.0,openaq_ground
2025-08-03 20:30:00,15.8,110.0,33.0,openaq_ground
2025-08-03 21:30:00,15.1,108.0,33.0,openaq_ground
2025-08-03 22:30:00,18.9,102.0,31.8,openaq_ground
2025-08-03 23:30:00,15.6,82.5,28.0,openaq_ground
2025-08-04 00:30:00,13.1,80.5,28.0,openaq_ground
2025-08-04 01:30:00,16.5,88.5,27.3,openaq_ground
2025-08-04 02:30:00,17.3,90.3,24.0,openaq_ground
2025-08-04 03:30:00,15.5,93.5,22.0,openaq_ground
2025-08-04 04:30:00,13.7,98.7,24.0,openaq_ground
2025-08-04 05:30:00,11.9,97.0,23.0,openaq_ground
2025-08-04 06:30:00,16.3,109.0,37.8,openaq_ground
2025-08-04 07:30:00,15.0,116.0,65.5,openaq_ground
2025-08-04 08:30:00,14.2,116.0,43.8,openaq_ground
2025-08-04 09:30:00,18.0,123.0,44.5,openaq_ground
2025-08-04 10:30:00,16.3,122.0,39.8,openaq_ground
2025-08-04 11:30:00,15.7,124.0,39.0,openaq_ground
2025-08-04 12:30:00,14.3,108.0,40.8,openaq_ground
2025-08-04 13:30:00,22.5,104.0,36.3,openaq_ground
2025-08-04 14:30:00,32.5,86.0,31.0,openaq_ground
2025-08-04 15:30:00,29.8,48.5,23.5,openaq_ground
2025-08-04 16:30:00,28.5,57.3,28.3,openaq_ground
2025-08-04 17:30:00,20.1,70.0,29.0,openaq_ground
2025-08-04 18:30:00,34.4,71.5,35.0,openaq_ground
2025-08-04 19:30:00,25.6,78.0,34.3,openaq_ground
2025-08-04 20:30:00,7.45,80.8,27.3,openaq_ground
2025-08-04 21:30:00,19.9,76.8,23.0,openaq_ground
2025-08-04 22:30:00,15.3,66.3,26.0,openaq_ground
2025-08-04 23:30:00,15.9,65.5,25.0,openaq_ground
2025-08-05 00:30:00,18.7,69.8,22.0,openaq_ground
2025-08-05 01:30:00,18.9,71.0,21.8,openaq_ground
2025-08-05 02:30:00,18.5,79.3,22.3,openaq_ground
2025-08-05 03:30:00,16.9,87.5,23.3,openaq_ground
2025-08-05 04:30:00,15.2,95.0,19.3,openaq_ground
2025-08-05 05:30:00,18.8,102.0,29.7,openaq_ground
2025-08-05 06:30:00,12.8,99.3,32.0,openaq_ground
2025-08-05 07:30:00,10.2,88.0,29.0,openaq_ground
2025-08-05 08:30:00,13.9,96.0,35.0,openaq_ground
2025-08-05 09:30:00,13.9,100.0,41.0,openaq_ground
2025-08-05 10:30:00,12.1,101.0,38.3,openaq_ground
2025-08-05 11:30:00,12.2,92.0,33.0,openaq_ground
2025-08-05 12:30:00,21.4,90.3,32.8,openaq_ground
2025-08-05 13:30:00,25.8,88.0,29.5,openaq_ground
2025-08-05 14:30:00,33.7,61.8,22.3,openaq_ground
2025-08-05 15:30:00,35.7,67.8,23.0,openaq_ground
2025-08-05 16:30:00,39.2,76.0,37.0,openaq_ground
2025-08-05 17:30:00,37.7,73.0,37.0,openaq_ground
2025-08-05 18:30:00,33.2,92.5,36.0,openaq_ground
2025-08-05 19:30:00,28.0,77.0,38.0,openaq_ground
2025-08-05 20:30:00,26.3,64.5,28.5,openaq_ground
2025-08-05 21:30:00,27.1,70.8,25.5,openaq_ground
2025-08-05 22:30:00,18.4,66.8,21.3,openaq_ground
2025-08-05 23:30:00,24.9,67.0,23.3,openaq_ground
2025-08-06 00:30:00,19.5,69.3,25.3,openaq_ground
2025-08-06 01:30:00,21.2,66.3,21.0,openaq_ground
2025-08-06 02:30:00,20.6,66.5,23.5,openaq_ground
2025-08-06 03:30:00,16.7,74.0,22.0,openaq_ground
2025-08-06 04:30:00,15.5,86.0,24.5,openaq_ground
2025-08-06 05:30:00,14.7,104.0,34.0,openaq_ground
2025-08-06 06:30:00,14.0,115.0,40.0,openaq_ground
2025-08-06 07:30:00,12.3,125.0,41.5,openaq_ground
2025-08-06 08:30:00,13.9,131.0,45.3,openaq_ground
2025-08-06 09:30:00,13.2,123.0,42.3,openaq_ground
2025-08-06 10:30:00,8.63,123.0,39.5,openaq_ground
2025-08-06 11:30:00,14.9,118.0,35.5,openaq_ground
2025-08-06 12:30:00,16.8,117.0,28.7,openaq_ground
2025-08-06 13:30:00,16.4,112.0,31.0,openaq_ground
2025-08-06 14:30:00,20.8,107.0,33.3,openaq_ground
2025-08-06 15:30:00,20.9,99.7,31.7,openaq_ground
2025-08-06 16:30:00,20.3,96.5,34.0,openaq_ground
2025-08-06 17:30:00,26.1,101.0,37.0,openaq_ground
2025-08-06 18:30:00,34.8,119.0,44.5,openaq_ground
2025-08-06 19:30:00,31.4,113.0,37.5,openaq_ground
2025-08-06 20:30:00,23.4,90.5,32.0,openaq_ground
2025-08-06 21:30:00,20.6,78.5,29.5,openaq_ground
2025-08-06 22:30:00,19.5,70.8,30.0,openaq_ground
2025-08-06 23:30:00,14.0,61.7,24.0,openaq_ground
2025-08-07 00:30:00,13.2,65.3,18.0,openaq_ground
2025-08-07 01:30:00,16.3,75.0,17.8,openaq_ground
2025-08-07 02:30:00,14.4,88.0,18.5,openaq_ground
2025-08-07 03:30:00,13.4,102.0,24.5,openaq_ground
2025-08-07 04:30:00,16.2,111.0,30.3,openaq_ground
2025-08-07 05:30:00,12.4,130.0,34.0,openaq_ground
2025-08-07 06:30:00,14.2,143.0,33.8,openaq_ground
2025-08-07 07:30:00,12.5,159.0,34.3,openaq_ground
2025-08-07 08:30:00,10.8,158.0,38.5,openaq_ground
2025-08-07 09:30:00,11.1,109.0,36.8,openaq_ground
2025-08-07 10:30:00,9.37,115.0,28.0,openaq_ground
2025-08-07 11:30:00,14.9,126.0,29.0,openaq_ground
2025-08-07 12:30:00,12.3,121.0,26.3,openaq_ground
2025-08-07 13:30:00,16.5,105.0,27.0,openaq_ground
2025-08-07 14:30:00,19.8,114.0,27.0,openaq_ground
2025-08-07 15:30:00,33.4,122.0,30.0,openaq_ground
2025-08-07 16:30:00,30.7,119.0,37.3,openaq_ground
2025-08-07 17:30:00,25.5,105.0,32.0,openaq_ground
2025-08-07 18:30:00,23.7,88.0,28.0,openaq_ground
2025-08-07 19:30:00,23.7,82.0,30.0,openaq_ground
2025-08-07 20:30:00,16.8,89.5,26.5,openaq_ground
2025-08-07 21:30:00,15.0,96.0,32.3,openaq_ground
2025-08-07 22:30:00,13.0,82.8,26.3,openaq_ground
2025-08-07 23:30:00,13.5,77.5,21.8,openaq_ground
2025-08-08 00:30:00,9.7,74.3,16.8,openaq_ground
2025-08-08 01:30:00,15.2,78.8,22.3,openaq_ground
2025-08-08 02:30:00,13.4,87.8,24.0,openaq_ground
2025-08-08 03:30:00,13.6,106.0,25.3,openaq_ground
2025-08-08 04:30:00,12.8,117.0,24.3,openaq_ground
2025-08-08 05:30:00,11.5,153.0,34.0,openaq_ground
2025-08-08 06:30:00,13.4,158.0,37.0,openaq_ground
2025-08-08 07:30:00,7.17,156.0,40.7,openaq_ground
2025-08-08 08:30:00,11.4,156.0,43.3,openaq_ground
2025-08-08 09:30:00,13.3,133.0,28.5,openaq_ground
2025-08-08 10:30:00,11.9,126.0,27.0,openaq_ground
2025-08-08 11:30:00,12.7,131.0,27.0,openaq_ground
2025-08-08 12:30:00,13.6,122.0,28.0,openaq_ground
2025-08-08 13:30:00,20.1,117.0,30.3,openaq_ground
2025-08-08 14:30:00,24.9,118.0,27.5,openaq_ground
2025-08-08 15:30:00,30.9,118.0,26.3,openaq_ground
2025-08-08 16:30:00,31.9,113.0,29.0,openaq_ground
2025-08-08 17:30:00,20.0,110.0,35.0,openaq_ground
2025-08-08 18:30:00,12.6,44.0,25.5,openaq_ground
2025-08-08 19:30:00,8.5,38.0,24.3,openaq_ground
2025-08-08 20:30:00,15.6,30.3,18.3,openaq_ground
2025-08-08 21:30:00,29.4,35.3,17.5,openaq_ground
2025-08-09 00:30:00,15.4,52.3,17.5,openaq_ground
2025-08-09 01:30:00,11.2,37.3,10.0,openaq_ground
2025-08-09 02:30:00,9.1,22.5,12.0,openaq_ground
2025-08-09 03:30:00,8.9,28.7,13.7,openaq_ground
2025-08-09 04:30:00,9.78,32.5,15.5,openaq_ground
2025-08-09 05:30:00,17.0,38.5,22.8,openaq_ground
2025-08-09 06:30:00,16.9,39.3,24.3,openaq_ground
2025-08-09 07:30:00,12.9,49.0,29.5,openaq_ground
2025-08-09 08:30:00,14.8,33.5,25.3,openaq_ground
2025-08-09 09:30:00,19.6,42.8,26.8,openaq_ground
2025-08-09 10:30:00,20.3,43.8,28.8,openaq_ground
2025-08-09 11:30:00,19.0,33.5,29.0,openaq_ground
2025-08-09 12:30:00,19.3,43.5,30.3,openaq_ground
2025-08-09 13:30:00,31.6,51.0,25.0,openaq_ground
2025-08-09 16:30:00,0.0,51.0,25.0,openaq_ground
2025-08-09 17:30:00,7.05,,,openaq_ground
2025-08-09 18:30:00,19.3,78.0,52.0,openaq_ground
2025-08-09 19:30:00,24.5,74.0,51.0,openaq_ground
2025-08-09 20:30:00,25.1,63.0,44.0,openaq_ground
2025-08-09 21:30:00,29.0,60.7,34.7,openaq_ground
2025-08-09 22:30:00,26.1,65.0,38.8,openaq_ground
2025-08-09 23:30:00,21.6,57.3,34.5,openaq_ground
2025-08-10 00:30:00,17.7,52.0,33.0,openaq_ground
2025-08-10 01:30:00,21.4,72.0,32.8,openaq_ground
2025-08-10 02:30:00,17.6,94.7,43.7,openaq_ground
2025-08-10 03:30:00,18.3,101.0,47.0,openaq_ground
2025-08-10 04:30:00,13.4,81.7,41.5,openaq_ground
2025-08-10 05:30:00,9.0,97.0,41.5,openaq_ground
2025-08-10 06:30:00,10.5,81.7,36.5,openaq_ground
2025-08-10 07:30:00,9.33,85.3,34.5,openaq_ground
2025-08-10 08:30:00,13.2,90.0,33.0,openaq_ground
2025-08-10 09:30:00,10.5,100.0,42.0,openaq_ground
2025-08-10 10:30:00,14.7,101.0,39.8,openaq_ground
2025-08-10 11:30:00,12.1,104.0,30.7,openaq_ground
2025-08-10 12:30:00,16.7,101.0,27.3,openaq_ground
2025-08-10 13:30:00,13.5,99.5,29.8,openaq_ground
2025-08-10 14:30:00,19.2,93.3,30.8,openaq_ground
2025-08-10 15:30:00,21.1,96.5,35.0,openaq_ground
2025-08-10 16:30:00,28.7,96.8,33.3,openaq_ground
2025-08-10 17:30:00,33.6,102.0,37.0,openaq_ground
2025-08-10 18:30:00,26.3,108.0,42.0,openaq_ground
2025-08-10 19:30:00,21.3,99.0,39.0,openaq_ground
2025-08-10 20:30:00,12.8,78.3,30.3,openaq_ground
2025-08-10 21:30:00,15.9,75.7,25.7,openaq_ground
2025-08-10 22:30:00,14.8,69.8,22.3,openaq_ground
2025-08-10 23:30:00,16.7,73.5,26.0,openaq_ground
2025-08-11 00:30:00,15.4,77.3,26.5,openaq_ground
2025-08-11 01:30:00,19.4,78.3,27.0,openaq_ground
2025-08-11 02:30:00,15.8,88.8,22.3,openaq_ground
2025-08-11 03:30:00,11.4,89.5,20.8,openaq_ground
2025-08-11 04:30:00,11.9,86.5,30.0,openaq_ground
2025-08-11 05:30:00,11.4,90.7,33.0,openaq_ground
2025-08-11 06:30:00,17.2,96.0,32.0,openaq_ground
2025-08-11 07:30:00,15.1,115.0,35.0,openaq_ground
2025-08-11 08:30:00,10.8,115.0,36.3,openaq_ground
2025-08-11 09:30:00,12.9,102.0,36.8,openaq_ground
2025-08-11 10:30:00,13.1,102.0,28.3,openaq_ground
2025-08-11 11:30:00,9.95,104.0,26.8,openaq_ground
2025-08-11 12:30:00,26.4,99.5,32.5,openaq_ground
2025-08-11 13:30:00,31.8,118.0,37.3,openaq_ground
2025-08-11 14:30:00,39.4,150.0,51.3,openaq_ground
2025-08-11 15:30:00,38.5,168.0,66.8,openaq_ground
2025-08-11 16:30:00,40.0,141.0,49.3,openaq_ground
2025-08-11 17:30:00,34.8,146.0,52.0,openaq_ground
2025-08-11 18:30:00,21.9,132.0,52.0,openaq_ground
2025-08-11 19:30:00,16.7,127.0,48.0,openaq_ground
2025-08-11 20:30:00,22.6,113.0,44.8,openaq_ground
2025-08-11 21:30:00,16.6,79.8,38.3,openaq_ground
2025-08-11 22:30:00,10.7,30.8,21.0,openaq_ground
2025-08-11 23:30:00,11.6,31.0,20.5,openaq_ground
2025-08-12 00:30:00,13.9,35.8,18.8,openaq_ground
2025-08-12 01:30:00,26.0,41.0,17.3,openaq_ground
2025-08-12 02:30:00,25.2,42.0,15.0,openaq_ground
2025-08-12 03:30:00,20.1,44.0,15.0,openaq_ground
2025-08-12 04:30:00,20.4,85.0,,openaq_ground
2025-08-12 05:30:00,18.3,70.5,37.0,openaq_ground
2025-08-12 06:30:00,10.9,50.5,39.3,openaq_ground
2025-08-12 07:30:00,12.4,111.0,42.0,openaq_ground
2025-08-12 08:30:00,21.3,77.3,30.5,openaq_ground
2025-08-12 09:30:00,14.0,72.0,33.0,openaq_ground
2025-08-12 10:30:00,16.2,83.7,36.7,openaq_ground
2025-08-12 11:30:00,17.1,88.0,36.8,openaq_ground
2025-08-12 12:30:00,24.3,89.3,31.8,openaq_ground
2025-08-12 13:30:00,22.9,101.0,30.3,openaq_ground
2025-08-12 14:30:00,20.3,95.8,36.0,openaq_ground
2025-08-12 15:30:00,18.1,92.5,32.5,openaq_ground
2025-08-12 16:30:00,22.5,93.3,31.5,openaq_ground
2025-08-12 17:30:00,21.4,91.0,33.0,openaq_ground
2025-08-12 18:30:00,15.0,88.0,33.0,openaq_ground
2025-08-12 19:30:00,10.9,84.5,33.3,openaq_ground
2025-08-12 20:30:00,14.6,85.8,34.0,openaq_ground
2025-08-12 21:30:00,15.6,94.5,33.0,openaq_ground
2025-08-12 22:30:00,18.8,95.0,29.5,openaq_ground
2025-08-12 23:30:00,19.8,95.3,29.5,openaq_ground
2025-08-13 00:30:00,18.6,109.0,40.0,openaq_ground
2025-08-13 01:30:00,22.3,109.0,43.5,openaq_ground
2025-08-13 02:30:00,18.8,99.0,32.5,openaq_ground
2025-08-13 03:30:00,16.5,94.0,22.5,openaq_ground
2025-08-13 04:30:00,13.0,87.3,21.8,openaq_ground
2025-08-13 05:30:00,12.9,86.5,18.5,openaq_ground
2025-08-13 06:30:00,15.8,93.8,29.8,openaq_ground
2025-08-13 07:30:00,20.8,106.0,32.5,openaq_ground
2025-08-13 08:30:00,14.7,115.0,35.5,openaq_ground
2025-08-13 09:30:00,18.0,110.0,39.8,openaq_ground
2025-08-13 10:30:00,20.9,108.0,35.7,openaq_ground
2025-08-13 11:30:00,15.7,106.0,30.0,openaq_ground
2025-08-13 12:30:00,18.9,98.0,33.5,openaq_ground
2025-08-13 13:30:00,10.5,95.0,35.0,openaq_ground
2025-08-13 21:30:00,28.6,,,openaq_ground
2025-08-13 22:30:00,18.0,47.0,,openaq_ground
2025-08-13 23:30:00,11.1,42.0,17.0,openaq_ground
2025-08-14 00:30:00,12.3,24.8,16.0,openaq_ground
2025-08-14 01:30:00,15.7,19.0,13.8,openaq_ground
2025-08-14 02:30:00,29.0,22.3,15.3,openaq_ground
2025-08-14 03:30:00,26.7,20.3,20.3,openaq_ground
2025-08-14 04:30:00,22.1,12.3,14.0,openaq_ground
2025-08-14 05:30:00,22.4,12.8,10.0,openaq_ground
2025-08-14 06:30:00,18.6,19.3,10.5,openaq_ground
2025-08-14 07:30:00,24.2,33.8,19.3,openaq_ground
2025-08-14 08:30:00,22.8,10.8,12.5,openaq_ground
2025-08-14 09:30:00,21.2,8.0,9.33,openaq_ground
2025-08-14 10:30:00,14.3,11.0,12.0,openaq_ground
2025-08-14 11:30:00,30.6,44.0,22.0,openaq_ground
2025-08-14 12:30:00,27.3,34.3,22.8,openaq_ground
2025-08-14 13:30:00,29.9,21.3,32.7,openaq_ground
2025-08-14 14:30:00,25.1,70.0,48.3,openaq_ground
2025-08-14 15:30:00,27.8,72.3,47.8,openaq_ground
2025-08-14 16:30:00,41.8,88.0,36.0,openaq_ground
2025-08-14 17:30:00,32.4,97.0,28.0,openaq_ground
2025-08-14 18:30:00,9.7,67.0,47.0,openaq_ground
2025-08-14 19:30:00,18.5,59.8,38.3,openaq_ground
2025-08-14 20:30:00,10.6,58.3,27.5,openaq_ground
2025-08-14 21:30:00,11.8,48.5,22.3,openaq_ground
2025-08-14 22:30:00,19.3,66.3,52.0,openaq_ground
2025-08-14 23:30:00,19.3,103.0,71.0,openaq_ground
2025-08-15 00:30:00,19.1,87.7,50.3,openaq_ground
2025-08-15 01:30:00,22.3,81.0,38.5,openaq_ground
2025-08-15 02:30:00,16.4,109.0,60.3,openaq_ground
2025-08-15 03:30:00,23.5,125.0,67.0,openaq_ground
2025-08-15 04:30:00,24.4,82.8,56.0,openaq_ground
2025-08-15 05:30:00,21.7,81.8,55.7,openaq_ground
2025-08-15 06:30:00,24.4,57.5,52.0,openaq_ground
2025-08-15 07:30:00,13.6,48.8,56.8,openaq_ground
2025-08-15 08:30:00,17.8,63.8,43.8,openaq_ground
2025-08-15 09:30:00,25.5,43.3,43.3,openaq_ground
2025-08-15 10:30:00,23.2,59.3,45.3,openaq_ground
2025-08-15 11:30:00,25.3,79.5,48.3,openaq_ground
2025-08-15 12:30:00,28.2,64.0,47.7,openaq_ground
2025-08-15 13:30:00,19.6,49.8,46.0,openaq_ground
2025-08-15 14:30:00,13.0,75.8,43.8,openaq_ground
2025-08-15 15:30:00,17.7,89.8,51.3,openaq_ground
2025-08-15 16:30:00,27.0,104.0,61.3,openaq_ground
2025-08-15 17:30:00,40.1,94.0,60.0,openaq_ground
2025-08-15 18:30:00,22.3,111.0,67.5,openaq_ground
2025-08-15 19:30:00,23.3,102.0,52.0,openaq_ground
2025-08-15 20:30:00,13.8,85.3,50.5,openaq_ground
2025-08-15 21:30:00,19.8,80.0,44.5,openaq_ground
2025-08-15 22:30:00,11.0,106.0,39.5,openaq_ground
2025-08-15 23:30:00,13.4,70.0,38.3,openaq_ground
2025-08-16 00:30:00,12.5,51.3,38.0,openaq_ground
2025-08-16 01:30:00,20.4,51.5,38.5,openaq_ground
2025-08-16 02:30:00,23.8,108.0,51.5,openaq_ground
2025-08-16 03:30:00,24.8,91.3,55.3,openaq_ground
2025-08-16 04:30:00,20.6,70.3,40.5,openaq_ground
2025-08-16 05:30:00,21.1,50.5,34.8,openaq_ground
2025-08-16 06:30:00,18.4,70.3,30.8,openaq_ground
2025-08-16 07:30:00,13.1,81.0,37.5,openaq_ground
2025-08-16 08:30:00,17.1,73.0,35.3,openaq_ground
2025-08-16 09:30:00,19.9,50.0,44.0,openaq_ground
2025-08-16 10:30:00,22.2,94.0,51.7,openaq_ground
2025-08-16 11:30:00,22.6,122.0,53.3,openaq_ground
2025-08-16 12:30:00,31.3,70.3,47.5,openaq_ground
2025-08-16 13:30:00,44.0,54.0,47.7,openaq_ground
2025-08-16 14:30:00,36.3,86.0,52.0,openaq_ground
2025-08-16 15:30:00,28.9,91.8,52.8,openaq_ground
2025-08-16 16:30:00,20.2,79.8,45.0,openaq_ground
2025-08-16 17:30:00,18.8,46.0,42.0,openaq_ground
2025-08-16 18:30:00,13.0,85.5,44.5,openaq_ground
2025-08-16 19:30:00,19.0,89.5,54.3,openaq_ground
2025-08-16 20:30:00,11.2,83.8,38.8,openaq_ground
2025-08-16 21:30:00,22.2,60.5,32.5,openaq_ground
2025-08-16 22:30:00,14.9,80.3,32.3,openaq_ground
2025-08-16 23:30:00,18.4,73.8,40.0,openaq_ground
2025-08-17 00:30:00,14.3,69.3,31.5,openaq_ground
2025-08-17 01:30:00,22.7,50.8,25.7,openaq_ground
2025-08-17 02:30:00,19.8,79.8,31.0,openaq_ground
2025-08-17 03:30:00,22.8,71.0,46.5,openaq_ground
2025-08-17 04:30:00,23.6,68.7,37.0,openaq_ground
2025-08-17 05:30:00,27.1,69.8,38.3,openaq_ground
2025-08-17 06:30:00,15.7,98.3,51.3,openaq_ground
2025-08-17 07:30:00,19.5,79.5,55.0,openaq_ground
2025-08-17 08:30:00,20.6,78.5,37.8,openaq_ground
2025-08-17 09:30:00,22.5,58.5,34.5,openaq_ground
2025-08-17 10:30:00,29.2,50.5,23.5,openaq_ground
2025-08-17 11:30:00,34.2,62.3,39.5,openaq_ground
2025-08-17 12:30:00,30.9,59.3,32.8,openaq_ground
2025-08-17 13:30:00,30.5,24.5,18.0,openaq_ground
2025-08-17 14:30:00,27.0,66.3,29.3,openaq_ground
2025-08-17 15:30:00,19.0,75.0,44.8,openaq_ground
2025-08-17 16:30:00,26.2,74.5,38.3,openaq_ground
2025-08-17 17:30:00,26.0,73.0,45.0,openaq_ground
2025-08-17 18:30:00,20.1,82.5,61.5,openaq_ground
2025-08-17 19:30:00,17.4,74.8,65.7,openaq_ground
2025-08-17 20:30:00,19.4,62.0,26.7,openaq_ground
2025-08-17 21:30:00,14.7,47.5,16.8,openaq_ground
2025-08-17 22:30:00,19.0,55.3,26.0,openaq_ground
2025-08-17 23:30:00,25.9,50.5,54.3,openaq_ground
2025-08-18 01:30:00,29.6,60.5,21.5,openaq_ground
2025-08-18 02:30:00,30.9,73.5,21.0,openaq_ground
2025-08-18 03:30:00,32.9,80.0,83.3,openaq_ground
2025-08-18 04:30:00,30.0,87.8,54.5,openaq_ground
2025-08-18 05:30:00,25.2,70.8,37.8,openaq_ground
2025-08-18 06:30:00,22.1,80.5,50.3,openaq_ground
2025-08-18 07:30:00,25.5,72.3,77.0,openaq_ground
2025-08-18 08:30:00,25.2,64.0,34.0,openaq_ground
2025-08-18 09:30:00,17.9,41.3,26.3,openaq_ground
2025-08-18 10:30:00,14.0,47.0,21.3,openaq_ground
2025-08-18 11:30:00,25.5,55.8,30.0,openaq_ground
2025-08-18 12:30:00,32.4,56.8,18.3,openaq_ground
2025-08-18 13:30:00,39.9,31.5,16.5,openaq_ground
2025-08-18 14:30:00,42.3,81.8,24.3,openaq_ground
2025-08-18 15:30:00,43.3,102.0,61.0,openaq_ground
2025-08-18 16:30:00,32.6,92.8,35.7,openaq_ground
2025-08-18 17:30:00,24.6,68.0,21.0,openaq_ground
2025-08-18 18:30:00,29.2,62.5,37.0,openaq_ground
2025-08-18 19:30:00,19.2,55.5,52.0,openaq_ground
2025-08-18 20:30:00,17.2,64.3,26.0,openaq_ground
2025-08-18 21:30:00,17.6,55.0,20.3,openaq_ground
2025-08-18 22:30:00,17.3,71.8,30.3,openaq_ground
2025-08-18 23:30:00,18.6,79.0,53.0,openaq_ground
2025-08-19 00:30:00,22.0,79.3,36.8,openaq_ground
2025-08-19 01:30:00,19.0,66.3,30.0,openaq_ground
