datetime,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation,pm25,pm10,no2,source,aqi,risk_category,hour,day_of_week,is_weekend,month,hour_sin,hour_cos,dow_sin,dow_cos,season_autumn,time_of_day_afternoon,time_of_day_evening,time_of_day_morning,time_of_day_night,temperature_2m_roll_24h_mean,temperature_2m_roll_24h_std,temperature_2m_roll_7d_mean,temperature_2m_roll_7d_std,relative_humidity_2m_roll_24h_mean,relative_humidity_2m_roll_24h_std,relative_humidity_2m_roll_7d_mean,relative_humidity_2m_roll_7d_std,surface_pressure_roll_24h_mean,surface_pressure_roll_24h_std,surface_pressure_roll_7d_mean,surface_pressure_roll_7d_std,wind_speed_10m_roll_24h_mean,wind_speed_10m_roll_24h_std,wind_speed_10m_roll_7d_mean,wind_speed_10m_roll_7d_std,precipitation_roll_24h_mean,precipitation_roll_24h_std,precipitation_roll_7d_mean,precipitation_roll_7d_std,pm25_roll_24h_mean,pm25_roll_24h_std,pm25_roll_7d_mean,pm25_roll_7d_std,pm10_roll_24h_mean,pm10_roll_24h_std,pm10_roll_7d_mean,pm10_roll_7d_std,no2_roll_24h_mean,no2_roll_24h_std,no2_roll_7d_mean,no2_roll_7d_std,pm25_lag_24h,pm10_lag_24h,no2_lag_24h,temperature_2m_lag_24h,relative_humidity_2m_lag_24h,surface_pressure_lag_24h,wind_speed_10m_lag_24h,precipitation_lag_24h
2025-10-08 05:00:00,9.3,76.0,1017.0,2.8,315.0,0.0,6.545,20.3,20.3,openaq_ground,27.270833333333336,Good,5,2,0,10,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.537500000000001,2.2492148388502944,13.86369047619048,2.35355319594359,75.79166666666667,10.26170240417658,82.16666666666667,11.668405915410485,1008.0125000000002,5.8945304418951725,1002.7470238095239,7.087645704192868,21.216666666666665,10.852596029508804,16.01547619047619,7.791596794637675,0.4541666666666668,1.048800211698096,0.2636904761904762,0.6393695992613758,7.129583333333333,0.9171054615125874,5.329613095238096,1.9112461054912913,20.91875,1.8038492959803856,13.899523809523812,6.399980895323636,16.014583333333334,10.12239863701616,8.475190476190475,7.277684271711101,7.685,20.35,5.8,15.3,86.0,999.2,30.8,0.1
2025-10-08 06:00:00,9.4,79.0,1017.7,4.9,327.0,0.0,6.84,19.7,20.4,openaq_ground,28.5,Good,6,2,0,10,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.316666666666665,2.2875212836580148,13.852380952380951,2.370450635066611,75.25,9.696480760071367,82.22619047619048,11.626267173716561,1008.7583333333332,5.942471793326895,1002.7904761904762,7.156883860886913,20.212500000000002,11.210178313750724,15.977976190476191,7.829977903129836,0.4000000000000001,1.0367172269696554,0.2636904761904762,0.6393695992613758,7.110833333333333,0.9182825020782942,5.331785714285714,1.9127627826755478,20.866666666666667,1.8208733372052988,13.91529761904762,6.411048372010442,16.599999999999998,9.943865380004503,8.570130952380952,7.3287178458572075,7.29,20.95,6.35,14.7,92.0,999.8,29.0,1.3
2025-10-08 07:00:00,11.2,79.0,1018.6,6.6,311.0,0.0,7.68,20.700000000000003,18.0,openaq_ground,32.0,Good,7,2,0,10,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.170833333333333,2.240046421620431,13.848214285714286,2.374514717878882,74.625,8.884830746350987,82.2797619047619,11.590273433630651,1009.5333333333333,5.963415031722317,1002.8369047619047,7.23403929308246,19.441666666666666,11.4919978460124,15.942261904761903,7.859107360625975,0.21666666666666667,0.5924647607694679,0.2636904761904762,0.6393695992613758,7.109791666666666,0.9175931171402564,5.341785714285715,1.9206524345039502,20.779166666666665,1.773777390735457,13.942380952380951,6.430127650561009,16.925,9.852643763499962,8.654892857142856,7.355052701371259,7.705,22.8,10.2,14.7,94.0,1000.0,25.1,4.4
2025-10-08 08:00:00,13.4,73.0,1019.3,6.1,272.0,0.0,7.8,19.9,24.7,openaq_ground,32.5,Good,8,2,0,10,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.125,2.2012348313182537,13.849404761904763,2.374237905432803,73.79166666666667,7.978117717785327,82.30357142857143,11.566914891303202,1010.3208333333333,5.952783723432411,1002.8892857142857,7.321194200174764,18.712500000000002,11.76853995229211,15.8875,7.895577383293054,0.10833333333333334,0.3063340981839021,0.2636904761904762,0.6393695992613758,7.0945833333333335,0.9022398657576058,5.3516071428571435,1.9290105838908822,20.645833333333332,1.7108932746088132,13.959940476190477,6.442406335961221,17.597916666666666,9.807180035750497,8.778404761904762,7.449194070653055,8.165,23.1,8.55,14.5,93.0,1000.4,23.6,2.6
2025-10-08 09:00:00,14.7,64.0,1019.9,18.3,253.0,0.0,7.945,20.450000000000003,31.4,openaq_ground,33.10416666666667,Good,9,2,0,10,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.145833333333334,2.223975908273225,13.851785714285715,2.3748929560317147,72.625,7.209971959180812,82.32738095238095,11.524770003711021,1011.1,5.930833213696484,1002.9440476190476,7.413789566357921,18.608333333333334,11.7603207833603,15.860714285714286,7.879603288855013,0.075,0.2690563218878637,0.2636904761904762,0.6393695992613758,7.090625,0.8981107132535796,5.362202380952381,1.9383706428894991,20.527083333333334,1.6148750905166704,13.981964285714287,6.458306192258798,18.792916666666667,9.661736377010111,8.940607142857143,7.641991871292899,8.04,23.3,2.72,14.2,92.0,1001.2,20.8,0.8
2025-10-08 10:00:00,15.2,62.0,1020.3,20.9,253.0,0.0,9.555,21.5,31.1,openaq_ground,39.8125,Good,10,2,0,10,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.170833333333333,2.255906097079527,13.853571428571426,2.3757984565708936,71.5,6.6266917446234554,82.35119047619048,11.47824804641364,1011.8791666666667,5.856395921417405,1003.0,7.509052421142426,18.433333333333334,11.690563517740229,15.81547619047619,7.8282536660807995,0.07083333333333333,0.2694263901516416,0.2636904761904762,0.6393695992613758,7.148958333333334,1.0088833465193299,5.382678571428571,1.9643656236176192,20.45416666666667,1.5235054448802983,14.012321428571429,6.481684095236072,19.74625,9.701850815134724,9.10977380952381,7.815171186805214,8.155000000000001,23.25,8.22,14.6,89.0,1001.6,25.1,0.1
2025-10-08 11:00:00,15.6,59.0,1020.6,23.1,253.0,0.0,8.370000000000001,19.95,26.6,openaq_ground,34.87500000000001,Good,11,2,0,10,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,True,False,False,True,False,12.200000000000001,2.296878789556177,13.858928571428573,2.378731367141545,70.45833333333333,6.540703104517828,82.33928571428571,11.501538744825268,1012.6416666666665,5.745237473175149,1003.0583333333334,7.607429528554841,18.20416666666667,11.535483223012625,15.77857142857143,7.778760756383177,0.016666666666666666,0.06370220572705795,0.2636904761904762,0.6393695992613758,7.158333333333334,1.0195306535966306,5.399553571428571,1.9778130750875231,20.314583333333335,1.3998819178981372,14.047142857142857,6.497851707894923,19.99625,9.801599054324708,9.24679761904762,7.9187557765482985,8.145,23.3,20.6,14.9,84.0,1002.3,28.6,1.3
2025-10-08 12:00:00,16.0,56.0,1020.2,22.3,253.0,0.0,7.465,17.05,18.8,openaq_ground,31.104166666666668,Good,12,2,0,10,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,True,True,False,False,False,12.220833333333333,2.3301388588342284,13.863095238095237,2.3818816977367083,69.91666666666667,7.174330246981493,82.30357142857143,11.574160218923465,1013.3416666666667,5.5916798958772285,1003.1190476190476,7.70326124560697,17.741666666666667,11.114577840822838,15.755952380952381,7.754054009262322,0.004166666666666667,0.02041241452318489,0.2630952380952381,0.6395694213825484,7.132708333333333,1.002952141524405,5.416220238095239,1.9833757813704604,20.12291666666667,1.5189369256352139,14.073333333333334,6.501053223437879,20.350416666666664,9.58722938132518,9.334416666666666,7.942644646529134,8.08,21.65,10.3,15.5,69.0,1003.4,33.4,0.3
2025-10-08 13:00:00,15.9,58.0,1020.4,22.5,251.0,0.0,7.255,17.0,14.0,openaq_ground,30.229166666666668,Good,13,2,0,10,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,True,True,False,False,False,12.254166666666665,2.378340518762696,13.867261904761904,2.384844790234809,69.70833333333333,7.451169541503656,82.26785714285714,11.640047129504003,1014.0166666666668,5.415169246754908,1003.1833333333334,7.802100643486345,17.195833333333336,10.504346063981513,15.74047619047619,7.737870462397441,0.0,0.0,0.2630952380952381,0.6395694213825484,7.079583333333335,0.9585041750682007,5.436458333333333,1.9846960395765831,19.87291666666667,1.5185790817525442,14.117857142857144,6.495293657106233,20.02541666666667,9.667821448391095,9.335011904761906,7.942992589025781,8.530000000000001,23.0,21.8,15.1,63.0,1004.2,35.6,0.1
2025-10-08 14:00:00,15.7,59.0,1020.2,21.9,252.0,0.0,6.575,14.8,14.9,openaq_ground,27.395833333333336,Good,14,2,0,10,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,True,True,False,False,False,12.2875,2.422236210791501,13.866071428571429,2.383873724631226,69.45833333333333,7.712097592442815,82.26785714285714,11.640047129504003,1014.6749999999998,5.149102918912184,1003.2494047619048,7.898904623701999,16.545833333333334,9.640448265180568,15.704761904761902,7.695140464560632,0.0,0.0,0.2630952380952381,0.6395694213825484,6.9852083333333335,0.8864333506501832,5.456339285714286,1.9792327849775582,19.547916666666666,1.729568881106763,14.158630952380953,6.477820189069039,19.45875,9.547320162360146,9.375547619047618,7.953970089793875,8.84,22.6,28.5,14.9,65.0,1004.4,37.5,0.0
2025-10-08 15:00:00,15.3,60.0,1020.1,20.9,251.0,0.0,6.595000000000001,14.7,19.7,openaq_ground,27.47916666666667,Good,15,2,0,10,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,True,True,False,False,False,12.320833333333333,2.459229141624362,13.867261904761904,2.3845434673667842,69.25,7.902943865366271,82.23214285714286,11.699313258051026,1015.3166666666667,4.79969805813442,1003.3172619047618,7.994399214777754,15.908333333333331,8.748908834654825,15.682142857142857,7.674097668220395,0.0,0.0,0.2630952380952381,0.6395694213825484,6.960416666666667,0.8887740905640499,5.474523809523809,1.9755514077591523,19.306250000000002,1.9781036428203813,14.19595238095238,6.462661826982314,18.883750000000003,9.068452033429333,9.461619047619047,7.987118701972287,7.19,20.5,33.5,14.5,65.0,1004.7,36.2,0.0
2025-10-08 16:00:00,15.1,62.0,1020.2,20.2,250.0,0.0,6.78,15.35,20.2,openaq_ground,28.250000000000004,Good,16,2,0,10,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,True,True,False,False,False,12.370833333333335,2.504514040629469,13.866666666666669,2.384221251906773,69.16666666666667,7.9709617916571345,82.19047619047619,11.759033923490525,1015.9333333333334,4.404707626545203,1003.3863095238097,8.089824506769016,15.341666666666669,7.942998922576896,15.647619047619049,7.6403745744850315,0.0,0.0,0.2630952380952381,0.6395694213825484,6.942291666666667,0.8877915677418918,5.492619047619048,1.9734902478091663,19.131249999999998,2.135151583051849,14.227678571428571,6.455117171087769,18.248124999999998,8.3636809054413,9.482452380952381,8.010642110073505,7.215,19.55,35.455,13.9,64.0,1005.4,33.8,0.0
2025-10-08 17:00:00,14.6,66.0,1020.5,15.9,254.0,0.0,6.44,14.85,28.7,openaq_ground,26.833333333333336,Good,17,2,0,10,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,True,False,True,False,False,12.429166666666665,2.540708419980995,13.866666666666665,2.384221251906773,69.125,7.985380663927427,82.13095238095238,11.815730671571187,1016.5083333333333,4.031928728951541,1003.4553571428571,8.186097159087796,14.758333333333333,7.316741771097792,15.60297619047619,7.616680604080712,0.0,0.0,0.2630952380952381,0.6395694213825484,6.927083333333333,0.8933545922735354,5.504970238095238,1.9728838808941984,18.966666666666665,2.307109365242254,14.241369047619049,6.453976625472853,17.966666666666665,7.85781398225423,9.444952380952381,7.904515226614388,6.805,18.8,35.455,13.2,67.0,1006.7,29.9,0.0
2025-10-08 18:00:00,13.7,69.0,1021.5,13.2,259.0,0.0,6.625,18.25,23.6,openaq_ground,27.604166666666668,Good,18,2,0,10,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,True,False,True,False,False,12.483333333333334,2.5538830906248853,13.86488095238095,2.3842331367576968,69.20833333333333,7.972666166164328,82.07142857142857,11.856715133431623,1017.0791666666668,3.7017010386701794,1003.5291666666668,8.292506928406967,14.299999999999999,7.038836366282714,15.568452380952381,7.614335203059103,0.0,0.0,0.2630952380952381,0.6395694213825484,6.899375,0.8919206346296982,5.513392857142857,1.9746367301345766,18.822916666666668,2.2357752845911207,14.255357142857143,6.460136712079013,17.583333333333332,7.307888927707515,9.48007142857143,7.954360699552161,7.29,21.7,32.8,12.4,67.0,1007.8,24.2,0.0
2025-10-08 19:00:00,12.6,72.0,1022.1,8.7,262.0,0.0,5.42,17.5,16.8,openaq_ground,22.583333333333336,Good,19,2,0,10,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,True,False,True,False,False,12.524999999999999,2.5469931120918807,13.861309523809522,2.3856839889721524,69.375,7.988102566235338,82.02380952380952,11.881123951828428,1017.6125000000001,3.44538916839887,1003.6059523809523,8.404302450907789,13.816666666666665,7.007118533671826,15.514880952380953,7.630890891247623,0.0,0.0,0.2630952380952381,0.6395694213825484,6.829791666666668,0.9402364170396285,5.517678571428571,1.9736418731295697,18.633333333333333,2.1411428615632535,14.277380952380952,6.464880272042983,17.5125,7.30685636919188,9.534654761904761,7.973030026048101,7.09,22.05,18.5,11.6,68.0,1009.3,20.3,0.0
2025-10-08 20:00:00,11.8,77.0,1022.7,5.5,287.0,0.0,5.32,18.65,8.9,openaq_ground,22.166666666666668,Good,20,2,0,10,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,True,False,False,12.541666666666666,2.540612159485887,13.855357142857141,2.3895921764788195,69.75,8.13072540750048,81.99404761904762,11.887444704498494,1018.1333333333333,3.21310721436355,1003.6821428571429,8.518942060125438,13.199999999999998,7.062762115182119,15.458333333333334,7.66982903623736,0.0,0.0,0.2630952380952381,0.6395694213825484,6.787708333333334,0.9851108734406478,5.521398809523809,1.972670681700745,18.610416666666666,2.137754773357922,14.311607142857142,6.472760457528723,17.491666666666667,7.331663116781278,9.542452380952382,7.97175725434924,6.33,19.2,9.4,11.4,68.0,1010.2,20.3,0.0
